smiles,index
CCn1cc(C(=O)O)c(=O)c2cc3occc3nc21,1807
CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,1808
CO[C@H]1CC[C@H](O[C@H]2[C@H](C)[C@@H]([C@H]3CC[C@H]([C@@H]4CC[C@H]([C@@]5(C)O[C@]6(O[C@H](C[C@@H]7O[C@](O)([C@@H](C)C(=O)O)[C@@H](C)[C@H](OC)[C@@]7(C)OC)C[C@@H](OC)[C@H]6C)[C@H](C)[C@H]5OC)O4)O3)O[C@](C)(O)[C@@H]2C)O[C@@H]1C,1809
CC1OC(c2ccc3c(c2O)C(=O)C2=C(C3=O)C3(O)C(=O)CC(C)(O)CC3(O)C=C2)CC(O)C1O,1810
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@]2(C)C[C@@H](C)C(=NC(C)=O)[C@H](C)[C@@H](OC/C(=N\OCc3ccc(-n4cccn4)nc3)CO2)[C@]1(C)O,1811
CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CO)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)CC)[C@@H](C)CC,1812
CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,1813
CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,1814
C=C1NC(=O)[C@H](N(C)C)CSC[C@H](C(=O)N[C@@H](CC)C(=O)N[C@H](C(=O)N[C@H](Cc2ccc(O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O[C@H]4O[C@@H](C)[C@@H](O)[C@H](O)[C@@H]4O)[C@H]3O)cc2)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)CN[C@H](C)C(=O)N[C@H](C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H]2C(=O)N[C@H](C)C(=O)N[C@H](CO)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)NCC(=O)N/C=C/S[C@H]2C)[C@H](C)CC)C(C)C)[C@@H](C)CC)NC(=O)C2CCCN2C(=O)[C@@H](C)NC1=O,1815
C=C1CC[C@@H](O[C@H]2C[C@@](O)([C@H](C)NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@H](O)[C@@H](C)O2)[C@@H]2C=C[C@H](C)[C@H](C(=O)C3C(=O)[C@H](C(C)C)N([C@@H]4O[C@@H](C)[C@@H](OC(N)=O)[C@@H](OC(C)=O)[C@H]4OC)C3=O)[C@@H]12,1816
CC(C)C(=O)OCOC(=O)c1c(F)ccc2c1OB(O)[C@@H]1C[C@H]21,1817
CC(C)N(C(=O)CCc1nc2cc(Cl)c(Cl)cc2[nH]1)C(C)C,1818
CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2NC)C(=O)O[C@@H]1C,1819
CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N)C[C@@H]3O)O[C@@H]2[C@@H]1O,1820
NCCSCc1cnccc1SC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3nc(N)sc3Cl)[C@H]2SC1,1821
Cc1cc(=O)c2c(o1)-c1cc(O)c(O)cc1OC2,1822
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,1823
CC(N)C1CCC(N)C(OC2C(N)CC(O)C(N(C)C(=O)CN)C2O)O1,1824
CC[C@@H](C(=O)O)[C@@H]1O[C@@H]([C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]2O[C@]3(C=C[C@@H](O)[C@]4(CC[C@@](C)([C@H]5CC[C@](O)(CC)[C@H](C)O5)O4)O3)[C@H](C)C[C@@H]2C)[C@@H](C)C[C@@H]1C,1825
C=C(CSc1cnc2ccccc2n1)N[C@@H]1C(=O)O[C@]2(C)[C@@H](CC)OC(=O)[C@H](C)C(=O)C(C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(OC)C[C@@H](C)C(=O)C(C)[C@@H]12,1826
CC1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)(C)C)CC1N,1827
CC[C@H]1OC(=O)CC[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO,1828
O=[N+]([O-])c1ccc(C2=CSC3=NCCN23)o1,1829
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,1830
CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@H]([C@H](C)N)CC[C@H]2N)[C@H](O)[C@@H]1N(C)C(=O)CN,1831
CCC(C)C1CC(=O)NC(CCN)C(=O)NC(C(C)CC)C(=O)NC(CCN)C(=O)NC(Cc2ccccc2)C(=O)NC(CC(C)C)C(=O)NC(CCN)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)O1,1832
CC/C=C(\C)C(O)C(C)C(CC1C(C)=CC2CC(C)CC(C)C2C1(C)C(=O)CC=O)OC1OC(CO)C(O)C(O)C1O,1833
CNC(=O)CC1NC(=O)c2csc(n2)-c2ccc(-c3nc(C4=NC(C(=O)N5CCCC5C(N)=O)CO4)cs3)nc2-c2csc(n2)-c2csc(n2)C(C(C)C)NC(=O)CNC(=O)c2csc(n2)C(C(C)C)NC(=O)c2nc1sc2C,1834
COC(=O)c1cc2cc3c(c(O)c2c(=O)o1)O[C@@]1(CC2=C(O1)C(=O)c1c(O)c(OC)cc(O)c1C2=O)C[C@@H]3O,1835
CC(C)CC(N)C(=O)NC(CCN(C)C(=N)N)CC(=O)NC1C=CC(n2cc(CO)c(N)nc2=O)OC1C(=O)O,1836
NC(CC(=O)CO)C(=O)O,1837
CCC(C)C1NC(=O)CNC(=O)C(C(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCC(=O)O)NC(=O)C2CCCN2C(=O)C(C(C)C)NC(=O)C(Cc2cnc[nH]2)NC(=O)CNC(=O)C(C)NC(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc2ccc(O)cc2)NC(=O)C(Cc2ccccc2)NC(=O)C(CO)NC(=O)C(C(C)CC)NC(=O)C2CCCN2C(=O)C(C(C)O)NC(=O)CNC1=O,1838
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CS[C@H]12)c1csc(N)n1,1839
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,1840
C[C@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C45CC(C4)C5)c3c2F)C[C@H]1CN,1841
C=C(N[C@@H](CO)C(=O)O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC[C@@H](CCN)NC[C@H](CCN)NC(=O)[C@H](CC)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@@H](CCN)NC(=O)CNC(=O)CCCC[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC,1842
COc1ccc2ncc(F)c([C@@H](O)CC[C@@H]3CCN(CCSc4cccs4)C[C@@H]3C(=O)O)c2c1,1843
O=C(O)Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(NC(=O)c3coc4cc(O)c(O)cc4c3=O)c3ccc(O)cc3)C2SC1,1844
CCC(=O)OC1/C=C/C2OC2CC(C)OC(=O)CC(OC(=O)CC)C(OC)C(OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC(C)C)C(C)O3)C(N(C)C)C2O)C(CC=O)CC1C,1845
CCCc1cc(C(N)=S)ccn1,1846
Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,1847
CC[C@H](C)[C@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CN)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(N)=O)C(C)C,1848
NC[C@H]1OB(O)c2c(OCCO)ccc(Cl)c21,1849
Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](Nc3cc[n+](Cc4ccccc4)cc3)[C@H]2SC1,1850
CCO/N=C(/C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSc3cc[n+](CC(=O)[O-])cc3)CS[C@@H]12)c1csc(N)n1,1851
COc1cc2c(c(O)c1Cl)C(=O)c1c(cc3c(Cl)c(O)cc(-c4c(C)c(Cl)c(O)c(Cl)c4O)c3c1O)C2(C)C,1852
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)N3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)CS[C@H]12)c1csc(N)n1,1853
O=C(O)[C@H](CCCn1c(-c2ccccc2)n[nH]c1=S)N(Cc1cnc[nH]1)Cc1cnc[nH]1,1854
O=C1C(=O)C(c2ccccc2)C(=O)C(=O)C1c1ccccc1,1855
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,1856
C[C@H]1CO[C@H]2C3=C(C(=O)C=CC3=O)[C@@H]3OC(=O)[C@H]4CC[C@@H]5[C@H]1CC[C@@]52[C@@H]43,1857
COC(=O)c1c(NC(=O)c2ccc([N+](=O)[O-])o2)sc2c1CCN(C(C)C)C2,1858
COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN=CN,1859
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,1860
COc1c(N2CC[C@@H](C3(N)CC3)C2)ccc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12,1861
COC1CCC(OC2C(C)C(C3CC(C)C4(O3)OC(C3(C)CCC5(CC(O)C(C)C(C(C)/C=C(\C)C(=O)C(C)CC(C)C(=O)O)O5)O3)CCC4C)OC(O)(CO)C2C)OC1C,1862
CN[C@@H](C)[C@@H]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,1863
CCCCC/C=C\C/C=C\CCCC(CC(=O)OC1CN(C)C(C(OC2OC(CN)C(O)C2OS(=O)(=O)O)C2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(=O)N(C)C1C(=O)O)OC(=O)CC(C)CC(=O)O,1864
CCCCCCCCCC(=O)O[C@@H]1[C@H](OC)[C@@H]([C@@H](O[C@H]2OC(C(=O)N[C@H]3CCC[C@@H](C)NC3O)=C[C@H](O)[C@@H]2O)C(N)=O)O[C@H]1n1ccc(=O)[nH]c1=O,1865
O=C1[C@H]2O[C@H]2C2(Oc3cccc4cccc(c34)O2)C23OC12C(O)C=CC3=O,1866
CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,1867
COc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,1868
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,1869
CC[C@H](C)[C@@H]1NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@H](O)C(C)C)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](N)CC(C)C)[C@@H](c2ccccc2)OC(=O)[C@H](CO)NC(=O)[C@H]([C@H](O)C(N)=O)NC(=O)CNC(=O)[C@H]([C@H](C)O)NC1=O,1870
NC(=O)CC(N)c1nc(C(N)CO)no1,1871
O=C(Nc1ccc(Cl)cc1)c1cc(Br)ccc1O,1872
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,1873
CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1874
Cc1nc(-n2nc(C)c(CC(=O)Nc3cccc(C(F)(F)F)c3)c2O)sc1C,1875
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)NCc4ccc(S(N)(=O)=O)cc4)C3)[C@H](C)[C@H]12,1876
O=C(O)c1ccc(-n2cc(/C=N/Nc3ccc(Cl)cc3Cl)c(-c3ccc4ccccc4c3)n2)cc1,1877
CN[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@H]2CC[C@H](n3ccc(NC(=O)c4ccc(N)cc4)nc3=O)O[C@@H]2C)O[C@@H]1C,1878
CC1(C)CC(Nc2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC(C)(C)N1[O],1879
CC[C@@H](C)[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)CC(=O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H]2CCCCN2C(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)/C=C/CCCCCCCCCC(C)C)CNC(=O)[C@@H]2CCCN2C1=O,1880
C[C@@H]1C[C@@H](C)C2(CC[C@@H](C)[C@@H](Cc3nc4c(C(=O)O)c(O)ccc4o3)O2)O[C@@H]1[C@H](C)C(=O)c1ccc[nH]1,1881
Nc1ccc(S(N)(=O)=O)cc1,1882
CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OC[C@](C)(O)C(NC)C1O,1883
C[C@@H]1O[C@H]2CC(=O)O[C@H]2C2=C1C(=O)c1cc(-c3cc(O)c4c(c3)C(=O)C3=C(C4=O)[C@@H]4OC(=O)C[C@@H]4O[C@]3(C)O)cc(O)c1C2=O,1884
COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,1885
NC(=O)CC[C@@H](C(=O)NC[C@H]1O[C@@H](c2c[nH]c(=O)[nH]c2=O)[C@H](O)[C@@H]1O)N(O)C(=O)CN=C(N)N,1886
C/C=C\C=C\[C@@H]1O[C@](O)([C@H](CO[C@H]2C[C@H](OC)[C@H](O)[C@H](C)O2)C(=O)NC/C=C/C=C(\C)[C@@H](OC)[C@@H](C)[C@H]2C[C@H](O)[C@H](/C=C/C=C/C=C/C(=O)O)O2)[C@H](O)[C@H](OC(=O)Cc2ccccc2)C1(C)C,1887
COC(=O)NC1C(C)OC(OC2C/C=C(/C)C3C=CC4C(OC5CC(OC6CCC(OC7CC(O)C(OC8CCC(O)C(C)O8)C(C)O7)C(C)O6)C(OC(C)=O)C(C)O5)C(C)CC(C)C4C3(C)C(=O)C3C(=O)OC4(CC(C=O)=CC(O)C4/C=C\2C)C3=O)CC1(C)[N+](=O)[O-],1888
C#CCONC(=O)O[C@H]1[C@@H](O)[C@H](Oc2ccc3c(O)c(/C(C)=N/OC)c(=O)oc3c2C)OC2(CCCC2)[C@@H]1OC,1889
CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@H]1OC,1890
CC(=O)N/C=C/SC1=C(C(=O)O)N2C(=O)C(C(C)C)C2C1,1891
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,1892
CCC1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(NCCCc3ccnc4ccccc34)C(=O)O[C@]12C,1893
CCCCCCCCCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O,1894
CCCC(C)/C=C(\C)C(O)C(C)/C=C/CCC(O)C(C)C(O)C(C)C(O)C(C)C1OC(C(C)C(=O)O)CCC1C,1895
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/[C@]2(C)O[C@H]2[C@@H]1C,1896
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,1897
CCC(=O)N[C@H]1Cc2cccc(C(=O)O)c2OB1O,1898
Cc1cc(-c2cn[nH]c2-c2cccc(OCc3cccc(C#N)c3)c2)cc(C)n1,1899
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,1900
COc1cc2oc(-c3ccc(O)cc3O)c(CC=C(C)C)c(=O)c2c(O)c1/C=C/C(C)C,1901
C=C(NC(=O)C(=C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)C(=C)NC(=O)c1csc(-c2ccc3c(n2)-c2csc(n2)-c2csc(n2)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CSC(=N2)[C@H](Cc2ccccc2)NC(=O)c2csc(n2)[C@H](CC(N)=O)NC(=O)c2nc-3oc2C)n1)C(N)=O,1902
CCOC(=O)c1sc(-n2nc(C)c(Cc3ccccc3Cl)c2O)nc1C,1903
O=c1c2c3c(sc2nc(SCc2cc(O)[nH]n2)n1Cc1ccco1)CCC3,1904
CCCCCCc1ccc(S(=O)(=O)NCCCCCCNC(=O)Oc2cc(O)c3c(c2)[C@H](C(=O)O)NC(=O)[C@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](NC(=O)[C@@H](CC(C)C)NC)[C@H](O)c5ccc(c(Cl)c5)Oc5cc4cc(c5O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4C[C@](C)(N)[C@H](O)[C@H](C)O4)Oc4ccc(cc4Cl)[C@H]2O)c2ccc(O)c-3c2)cc1,1905
CC(=O)N/C=C/[S@@+]([O-])C1=C(C(=O)O)N2C(=O)[C@@H](C(C)(C)O)[C@H]2C1,1906
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C/Sc3n[nH]c(=O)c(=O)n3CC=O)CS[C@H]12)c1csc(N)n1,1907
O=C(Nc1cc(Cl)cc(Cl)c1)N1CCCN(Cc2ccccc2)CC1,1908
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(CN(C)CC(N)=O)SC12,1909
CCCCCCCCCCCC1CC(=O)N(C(=O)CC(O)CCCCCCCCCCC(C)C)[C@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H]([C@@H](O)C(=O)O)C(=O)N[C@H](CO)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)C(=O)O)C(=O)O1,1910
N=C1NN=C(N)/C1=N\Nc1ccccc1F,1911
Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,1912
N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,1913
CC(C)=CCc1c(O)cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2c1O,1914
CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,1915
C/C=C\C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc4nc(N)sc4c3)[C@H]2SC1,1916
C=C/C=C(/C)C(O)CCC(C)/C=C/C1CCC(C)C(=O)CC(=O)NC(C)CCC(=O)C(C)C(O)C(C)/C=C(\C)C(=O)O1,1917
CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(N)=O,1918
CC1OC(OC2C(C)OC(OC3C(C)OC(OC4C(O)C(OC5C(C)OC(OC6C(C)OC(OC7C(O)C(C)OC(OC8C(C)OC(OC9C(C)OC(OC%10C(C)OC(OC%11C(C)OC(Oc%12ccc(/C=C/C(=O)NCCS(=O)(=O)O)cc%12O)C(OS(=O)(=O)O)C%11O)CC%10(C)N)C(O)C9O)CC8(C)N)C7O)C(O)C6O)CC5(C)N)OC(C)C4OC4CC(C)(N)C(O)C(C)O4)C(O)C3O)CC2(C)N)C(O)C(OC2CC(O)C(OC3CC(C)(N)C(OC4CC(O)C(OC5CC(C)(N)C(OC6CC(C)(N)C(O)C(C)O6)C(C)O5)C(C)O4)C(C)O3)C(C)O2)C1O,1919
CC1(C)Cc2c(C#N)c(SCCc3ccccc3)nc(N3CCOCC3)c2CO1,1920
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,1921
C/C=C(/NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H]1CS[C@@H](C)[C@@H](NC(=O)[C@H]2CSC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)[C@@H](C)CC)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CC(C)C)C(=O)N2)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N1)C(=O)NCC(=O)N[C@@H]1CSC[C@H]2NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@@H](CS/C=C/NC2=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2ccccc2)NC1=O,1922
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(NCCCCNc3cc(C(F)(F)F)nc4cc(Cl)ccc34)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,1923
CCCCCC[C@@H](C)/C=C(C)/C=C/C(=O)NC1CC2(OC1O)[C@@H]1O[C@@H]1C(=O)[C@@H]1O[C@@H]12,1924
CCC(C)SC1SCC2C(=O)N(C)C3(CC3C)C(=O)OCC(NC(=O)c3nc4ccccc4cc3O)C(=O)NC(C)C(=O)N(C)C1C(=O)N(C)C1(CC1C)C(=O)OCC(NC(=O)c1nc3ccccc3cc1O)C(=O)NC(C)C(=O)N2C,1925
Nc1nc(C(=NOC2(C(=O)O)CCC2)C(=O)NC2C(=O)N(c3nn[nH]n3)C2CF)cs1,1926
O=C(O)c1ccc(-n2cc(/C=N/Nc3cccc(Br)c3)c(-c3ccc4ccccc4c3)n2)cc1,1927
CCCNC(=O)c1sc(-n2nc(C)c(Cc3ccc(Cl)cc3)c2O)nc1C,1928
CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n21,1929
Cc1oc(C(C)(C)C)cc1C(=O)/C(C#N)=C/Nc1ccccc1,1930
Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)oc2ccccc12,1931
COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1932
Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CNC(=O)[C@H](C)N3)oc2ccccc12,1933
